"year","month","tis99.land","tia30.land","tia10.land","til30.land","til10.land","tis99.ocean","tia30.ocean","tia10.ocean","til30.ocean","til10.ocean","ts","time"
1910,1,-0.390837,0.796011,0.567185,0.378082,1.30336,-1.76291,-1.75717,-1.05175,-1.06094,-0.0168768,1910.04,"1910-1-15 00:00:00"
1910,2,-0.440218,0.608862,0.182228,0.130991,1.04639,-1.86962,-1.896,-1.1688,-1.23907,-0.229331,1910.12,"1910-2-15 00:00:00"
1910,3,-0.707711,0.258071,-0.202116,0.00148636,1.86934,-2.02411,-2.12546,-1.39344,-1.55397,-0.742011,1910.21,"1910-3-15 00:00:00"
1910,4,-0.466814,0.647621,0.380717,0.0438196,1.26417,-1.71379,-1.72852,-0.981264,-0.935953,0.0372015,1910.29,"1910-4-15 00:00:00"
1910,5,-0.617616,0.452516,0.172598,-0.0932117,1.02983,-1.37538,-1.09036,-0.105133,0.154206,1.34291,1910.38,"1910-5-15 00:00:00"
1910,6,-0.720625,0.155757,-0.232945,-0.728671,0.549574,-1.39417,-1.29561,-0.37637,-0.276207,0.942931,1910.46,"1910-6-15 00:00:00"
1910,7,-0.305417,0.841337,0.783978,0.393563,1.26819,-1.60494,-1.54898,-0.731066,-0.769122,0.413298,1910.54,"1910-7-15 00:00:00"
1910,8,-0.369123,0.958407,0.659839,0.37148,1.11698,-1.64458,-1.60701,-0.783317,-0.8581,0.0730187,1910.62,"1910-8-15 00:00:00"
1910,9,-0.713298,0.144723,-0.193525,-1.18344,-0.447966,-1.58296,-1.41571,-0.484893,-0.5254,0.758279,1910.71,"1910-9-15 00:00:00"
1910,10,-0.770104,0.157874,-0.0991348,-1.03821,-0.119409,-1.74506,-1.6875,-0.930318,-0.955888,0.435778,1910.79,"1910-10-15 00:00:00"
1910,11,-1.40806,-0.568009,-1.03684,-1.74374,-1.09467,-1.83767,-1.80585,-0.999924,-1.09843,0.508298,1910.88,"1910-11-15 00:00:00"
1910,12,-1.50612,-1.07947,-1.3012,-1.64331,-1.30263,-1.9255,-1.86963,-1.13974,-1.16232,0.050898,1910.96,"1910-12-15 00:00:00"
1911,1,-1.1574,-0.0863597,-0.806692,-0.655618,-0.231072,-1.79789,-1.66102,-0.983761,-0.881927,0.14746,1911.04,"1911-1-15 00:00:00"
1911,2,-1.02134,-0.135436,-0.533484,-0.65154,0.024909,-1.94054,-1.82752,-1.14248,-1.12223,-0.184745,1911.12,"1911-2-15 00:00:00"
1911,3,-1.294,-0.639186,-1.43334,-0.952751,-0.134505,-1.88656,-1.7652,-0.980772,-1.02237,-0.122952,1911.21,"1911-3-15 00:00:00"
1911,4,-0.824373,0.135429,-0.0740179,-0.493621,0.373171,-1.94809,-1.9972,-1.25477,-1.30101,-0.438984,1911.29,"1911-4-15 00:00:00"
1911,5,-0.826611,0.124468,-0.16385,-0.602016,0.221643,-1.99975,-2.11217,-1.48419,-1.42038,-0.861113,1911.38,"1911-5-15 00:00:00"
1911,6,-0.901409,-0.247243,-0.474879,-1.16985,0.0128778,-1.80543,-2.04164,-1.23456,-1.30672,-0.566627,1911.46,"1911-6-15 00:00:00"
1911,7,-0.639151,0.104132,0.113062,-0.457026,0.0697984,-1.89319,-1.97495,-1.21753,-1.26595,-0.544632,1911.54,"1911-7-15 00:00:00"
1911,8,-1.00956,-0.585789,-0.966305,-1.6001,-1.24326,-1.70837,-1.61397,-0.779616,-0.81222,-0.181887,1911.62,"1911-8-15 00:00:00"
1911,9,-1.03743,-0.578477,-0.866854,-1.82653,-1.3677,-1.48548,-1.14692,-0.0947736,-0.13644,0.618274,1911.71,"1911-9-15 00:00:00"
1911,10,-0.58841,0.403158,0.444255,-0.630021,-0.360982,-1.26922,-0.775806,0.340094,0.438851,1.43978,1911.79,"1911-10-15 00:00:00"
1911,11,-0.365364,0.694094,0.287173,-0.146977,0.572801,-1.03956,-0.413371,0.82055,1.0172,2.24017,1911.88,"1911-11-15 00:00:00"
1911,12,-0.474349,0.534345,0.410926,0.192109,0.687442,-0.803641,-0.0639877,1.11906,1.46694,2.36261,1911.96,"1911-12-15 00:00:00"
1912,1,-0.415565,0.83961,0.758734,0.265365,1.70265,-0.923241,-0.22221,0.984628,1.13424,2.01595,1912.04,"1912-1-15 00:00:00"
1912,2,-0.0321985,1.16372,1.02414,0.723359,1.63846,-0.770453,0.0643928,1.22871,1.46208,2.17614,1912.12,"1912-2-15 00:00:00"
1912,3,-1.35915,-0.692364,-1.29362,-1.04362,-0.397799,-0.648594,0.346309,1.29814,1.62312,2.10341,1912.21,"1912-3-15 00:00:00"
1912,4,-0.353045,0.789312,0.757568,0.187618,0.905258,-0.642701,0.3937,1.48208,1.80767,2.34996,1912.29,"1912-4-15 00:00:00"
1912,5,-0.180627,1.19252,1.04511,0.552376,1.34866,-0.915324,-0.0192871,1.53082,1.66228,2.23924,1912.38,"1912-5-15 00:00:00"
1912,6,-0.178273,1.03618,1.17932,0.491647,1.46067,-0.982903,-0.218065,0.990493,1.3321,1.79156,1912.46,"1912-6-15 00:00:00"
1912,7,-1.46236,-1.73698,-1.76108,-2.26682,-2.26165,-1.12454,-0.402589,0.81251,0.876631,1.69924,1912.54,"1912-7-15 00:00:00"
1912,8,-1.95989,-2.52121,-2.15682,-3.49068,-2.49115,-1.32561,-0.795961,0.360572,0.291095,0.900404,1912.62,"1912-8-15 00:00:00"
1912,9,-1.94907,-2.30961,-2.03071,-3.23035,-2.40631,-1.58296,-1.24668,-0.234877,-0.272038,0.114362,1912.71,"1912-9-15 00:00:00"
1912,10,-2.04196,-2.11289,-2.5098,-3.0878,-3.18136,-1.47315,-1.06946,-0.0316208,0.0329189,0.625035,1912.79,"1912-10-15 00:00:00"
1912,11,-0.814524,0.0972549,-0.348923,-0.83996,-0.187165,-1.45597,-1.05846,0.0182103,0.0798585,0.613296,1912.88,"1912-11-15 00:00:00"
1912,12,-0.84284,-0.187428,-0.309758,-0.577726,-0.0846411,-1.46975,-1.07314,-0.0851801,-0.00168355,0.357681,1912.96,"1912-12-15 00:00:00"
1913,1,-0.625752,0.538321,0.444158,-0.282514,0.642743,-1.23812,-0.695612,0.39183,0.373738,0.712857,1913.04,"1913-1-15 00:00:00"
1913,2,-1.02134,-0.186475,-0.367221,-0.974371,-0.968904,-1.23139,-0.648943,0.34257,0.387361,0.577325,1913.12,"1913-2-15 00:00:00"
1913,3,-0.942228,0.00213895,4.63578e-16,-0.342828,1.61583,-1.43952,-0.953389,-0.119824,-0.120357,0.00795316,1913.21,"1913-3-15 00:00:00"
1913,4,-0.759362,0.142032,-0.0248473,-0.506627,-0.172223,-1.44602,-1.02893,-0.152234,-0.141009,-0.0741001,1913.29,"1913-4-15 00:00:00"
1913,5,-1.2066,-0.593169,-0.90268,-1.52709,-1.00466,-1.34252,-0.798783,0.324104,0.425782,0.194757,1913.38,"1913-5-15 00:00:00"
1913,6,-0.981758,-0.451722,-0.700072,-1.17171,-0.943283,-1.36253,-0.994972,-0.00856479,0.144348,0.260626,1913.46,"1913-6-15 00:00:00"
1913,7,-0.728146,-0.0877178,0.0834694,-0.279913,0.19242,-1.38075,-0.866335,0.126849,0.186873,0.502676,1913.54,"1913-7-15 00:00:00"
1913,8,-0.575716,0.527494,0.348829,0.000657097,1.05063,-1.35751,-0.803565,0.172181,0.239894,0.468927,1913.62,"1913-8-15 00:00:00"
1913,9,-0.652522,0.242944,0.255983,-0.19186,0.765985,-1.38799,-0.815189,0.282969,0.330782,0.546215,1913.71,"1913-9-15 00:00:00"
1913,10,-0.788274,0.0420315,-0.0148768,-0.406691,0.718288,-1.20125,-0.532933,0.657398,0.766989,1.10296,1913.79,"1913-10-15 00:00:00"
1913,11,0.0677555,1.14301,0.682486,0.460818,1.23334,-1.14366,-0.469524,0.684495,0.842829,1.05637,1913.88,"1913-11-15 00:00:00"
1913,12,0.749042,2.52324,1.79724,2.52763,2.42349,-0.978931,-0.226958,0.826551,1.05166,1.10624,1913.96,"1913-12-15 00:00:00"
1914,1,0.932102,2.19002,2.27,1.82159,2.48883,-0.748311,0.179646,1.27195,1.34709,1.36745,1914.04,"1914-1-15 00:00:00"
1914,2,0.103808,1.27898,1.52953,0.792202,1.18474,-0.841367,0.0489725,0.941944,1.18552,1.07622,1914.12,"1914-2-15 00:00:00"
1914,3,-0.434109,0.784822,1.32454,0.487811,2.2644,-0.923698,-0.0379214,0.668319,0.966094,0.999734,1914.21,"1914-3-15 00:00:00"
1914,4,-0.548077,0.413318,0.287306,-0.137032,0.240146,-1.04436,-0.249689,0.535851,0.804686,0.797595,1914.29,"1914-4-15 00:00:00"
1914,5,-0.0666303,1.34841,1.10585,0.75646,1.35388,-1.04677,-0.185109,0.95206,1.22036,0.869076,1914.38,"1914-5-15 00:00:00"
1914,6,-0.158186,1.08268,1.00284,0.525432,1.24956,-1.10945,-0.399545,0.532973,0.955613,0.935894,1914.46,"1914-6-15 00:00:00"
1914,7,-0.572404,0.19324,0.329814,0.0614889,0.559214,-0.868319,0.199923,1.19798,1.48556,1.68526,1914.54,"1914-7-15 00:00:00"
1914,8,-0.575716,0.479314,0.283861,-0.0597914,0.95807,-0.687676,0.563757,1.66305,1.84449,2.22338,1914.62,"1914-8-15 00:00:00"
1914,9,-0.591747,0.310206,0.229409,0.00342938,0.989427,-0.640593,0.629421,1.96942,2.08915,2.45351,1914.71,"1914-9-15 00:00:00"
1914,10,-0.00698824,1.3155,1.26483,0.995593,2.05289,-0.521475,0.702274,1.88568,2.18805,2.29681,1914.79,"1914-10-15 00:00:00"
1914,11,-0.557861,0.299513,0.0204764,-0.497303,0.249012,-0.41495,0.795625,1.81019,2.29053,2.14713,1914.88,"1914-11-15 00:00:00"
1914,12,-0.326952,0.612919,0.245265,0.268297,0.331976,-0.277768,0.90841,1.67827,2.27758,1.89464,1914.96,"1914-12-15 00:00:00"
1915,1,-0.489749,0.538102,0.185757,-0.509004,-0.61611,-0.468423,0.644388,1.46775,1.72137,1.49957,1915.04,"1915-1-15 00:00:00"
1915,2,0.0419869,1.11774,1.2451,0.496987,0.257465,-0.344968,0.874764,1.52324,1.91981,1.68104,1915.12,"1915-2-15 00:00:00"
1915,3,-0.499252,0.644619,1.06176,0.389407,1.39538,-0.167164,1.21374,1.67014,2.21456,2.03401,1915.21,"1915-3-15 00:00:00"
1915,4,0.378327,1.87934,1.55652,1.5879,1.68879,-0.20757,1.2461,1.72625,2.40367,2.05811,1915.29,"1915-4-15 00:00:00"
1915,5,0.0853659,1.60576,1.17264,1.08275,1.1149,-0.389543,1.06462,1.96473,2.58487,2.20835,1915.38,"1915-5-15 00:00:00"
1915,6,-0.519754,0.28781,0.210001,-0.259022,0.166629,-0.634911,0.631812,1.60933,2.28411,2.02005,1915.46,"1915-6-15 00:00:00"
1915,7,-0.23867,0.992594,1.11249,1.12153,1.49407,-0.548046,0.823146,1.67184,2.12628,1.9978,1915.54,"1915-7-15 00:00:00"
1915,8,-0.555057,0.475497,0.349268,0.0158074,0.90677,-0.623882,0.676814,1.61926,1.78995,1.91078,1915.62,"1915-8-15 00:00:00"
1915,9,-0.733557,-0.075881,0.0558278,-0.18892,0.878138,-0.673088,0.556224,1.64835,1.77054,1.85887,1915.71,"1915-9-15 00:00:00"
1915,10,-0.91546,-0.323034,-0.345085,-0.698094,-0.0577466,-0.725406,0.34261,1.2758,1.52881,1.18067,1915.79,"1915-10-15 00:00:00"
1915,11,0.164004,1.16157,1.17678,0.560943,1.19283,-0.900758,-0.0327401,0.824094,1.10122,0.467621,1915.88,"1915-11-15 00:00:00"
1915,12,-0.150076,0.923485,0.520135,0.558631,0.40284,-0.768582,0.120716,0.87123,1.15779,0.494888,1915.96,"1915-12-15 00:00:00"
1916,1,-0.180651,0.844414,0.564332,-0.0343658,-0.303456,-0.678339,0.288728,1.05846,1.18789,0.679543,1916.04,"1916-1-15 00:00:00"
1916,2,-0.32894,0.580206,0.372129,-0.154456,-0.797923,-0.593167,0.444451,1.09574,1.27727,0.753545,1916.12,"1916-2-15 00:00:00"
1916,3,-0.733769,0.195478,0.524767,-0.0991505,0.213557,-0.751758,0.225887,0.732553,0.948421,0.304079,1916.21,"1916-3-15 00:00:00"
1916,4,-0.694351,0.00846379,-0.0193243,-0.387241,-1.01014,-1.01089,-0.202306,0.381686,0.602094,-0.126785,1916.29,"1916-4-15 00:00:00"
1916,5,-0.769612,-0.100729,-0.135543,-0.72614,-1.06258,-1.11249,-0.311405,0.348727,0.738738,-0.558095,1916.38,"1916-5-15 00:00:00"
1916,6,-1.50402,-1.92453,-1.58344,-2.28869,-1.98743,-1.29926,-0.800432,0.0169327,0.327731,-0.605872,1916.46,"1916-6-15 00:00:00"
1916,7,-0.928387,-0.814755,-0.572755,-0.690274,-0.775682,-1.3167,-0.722076,0.0374241,0.18848,-0.776878,1916.54,"1916-7-15 00:00:00"
1916,8,-0.782309,-0.0861195,0.0510261,-0.47447,0.248888,-1.03854,-0.166501,0.60369,0.735414,-0.17569,1916.62,"1916-8-15 00:00:00"
1916,9,-0.976659,-0.638809,-0.367354,-0.645854,0.107949,-1.19302,-0.425705,0.361895,0.522413,-0.808383,1916.71,"1916-9-15 00:00:00"
1916,10,-0.91546,-0.366398,-0.243323,-0.573792,0.0564955,-1.3372,-0.734215,-0.046377,0.141729,-1.31059,1916.79,"1916-10-15 00:00:00"
1916,11,-0.974939,-0.314237,-0.581148,-1.14485,-1.59055,-1.69887,-1.34273,-0.664152,-0.589849,-1.82675,1916.88,"1916-11-15 00:00:00"
1916,12,-2.16941,-2.26876,-1.80253,-2.92805,-2.39115,-1.89044,-1.62324,-0.947574,-1.03277,-2.17333,1916.96,"1916-12-15 00:00:00"
1917,1,-0.563932,0.339127,-0.0689054,-0.63632,-1.15931,-2.21772,-2.17349,-1.55938,-1.83184,-2.79902,1917.04,"1917-1-15 00:00:00"
1917,2,-1.16971,-0.618838,-1.46062,-1.33366,-2.38225,-1.97599,-1.76796,-1.14847,-1.32655,-2.52131,1917.12,"1917-2-15 00:00:00"
1917,3,-1.39823,-0.946879,-1.14964,-1.16023,-2.05544,-1.88656,-1.57314,-0.93716,-1.12413,-2.11654,1917.21,"1917-3-15 00:00:00"
1917,4,-1.24694,-0.938773,-1.17391,-1.28024,-2.31449,-1.71379,-1.3867,-0.715641,-0.797868,-1.77961,1917.29,"1917-4-15 00:00:00"
1917,5,-2.02358,-2.26671,-2.04876,-2.8279,-2.85303,-1.34252,-0.733959,-0.107188,0.214867,-1.34707,1917.38,"1917-5-15 00:00:00"
1917,6,-1.26298,-1.313,-1.11818,-1.33833,-1.24971,-1.26762,-0.684997,0.16559,0.530656,-0.871744,1917.46,"1917-6-15 00:00:00"
1917,7,-0.683649,-0.167138,-0.0496819,0.0065557,-0.03556,-1.06048,-0.189152,0.615594,0.91616,-0.414762,1917.54,"1917-7-15 00:00:00"
1917,8,-0.988903,-0.672745,-0.333608,-0.963631,-0.437967,-0.655779,0.59102,1.2918,1.59782,0.681879,1917.62,"1917-8-15 00:00:00"
1917,9,-0.713298,-0.0181122,0.194481,0.0610655,0.701936,-0.738079,0.443999,1.22512,1.54231,0.404977,1917.71,"1917-9-15 00:00:00"
1917,10,-1.76942,-1.93455,-1.4337,-2.00916,-1.42064,-1.06529,-0.222802,0.525289,0.798855,-0.759932,1917.79,"1917-10-15 00:00:00"
1917,11,-0.365364,0.442665,0.228111,-0.214596,-0.250167,-1.35186,-0.701831,0.027673,0.322203,-0.874514,1917.88,"1917-11-15 00:00:00"
1917,12,-2.3168,-2.26187,-1.54225,-2.61464,-1.7722,-0.978931,-0.149501,0.513071,0.986372,-0.18027,1917.96,"1917-12-15 00:00:00"
1918,1,-1.12031,-0.365973,-0.802112,-1.28419,-1.63053,-0.958227,-0.115595,0.499976,1.00369,0.00798586,1918.04,"1918-1-15 00:00:00"
1918,2,-0.835874,-0.184714,-0.650997,-0.659465,-0.7285,-0.983195,-0.138459,0.405802,0.803354,-0.288154,1918.12,"1918-2-15 00:00:00"
1918,3,-0.447137,0.66298,1.16439,0.645689,0.888601,-1.02686,-0.158523,0.344029,0.635023,-0.370993,1918.21,"1918-3-15 00:00:00"
1918,4,-1.42572,-1.18527,-1.27806,-1.36533,-1.64811,-1.1113,-0.288453,0.273797,0.607378,-0.468767,1918.29,"1918-4-15 00:00:00"
1918,5,-1.4346,-1.21731,-0.923415,-1.45372,-0.719399,-1.07963,-0.176117,0.348164,0.954903,-0.684483,1918.38,"1918-5-15 00:00:00"
1918,6,-1.16254,-1.08706,-0.73022,-0.929379,-0.221289,-0.982903,-0.00243803,0.775934,1.38665,-0.208836,1918.46,"1918-6-15 00:00:00"
1918,7,-1.23987,-1.56012,-1.27669,-1.39511,-1.20843,-0.996427,-0.0156586,0.62093,1.07562,-0.721892,1918.54,"1918-7-15 00:00:00"
1918,8,-1.03022,-0.760872,-0.450529,-0.827249,-0.395028,-0.879056,0.175721,0.639426,0.995748,-1.43375,1918.62,"1918-8-15 00:00:00"
1918,9,-0.55123,0.340842,0.687675,0.495601,0.993966,-0.738079,0.497594,1.00953,1.42034,-0.519993,1918.71,"1918-9-15 00:00:00"
1918,10,-0.0433271,1.17995,1.22881,1.5065,1.65912,-0.62344,0.685892,1.23803,1.74729,0.241341,1918.79,"1918-10-15 00:00:00"
1918,11,-0.605985,0.133312,-0.290102,-0.58302,-0.50505,-0.172047,1.38104,1.71085,2.60535,1.47261,1918.88,"1918-11-15 00:00:00"
1918,12,-1.32925,-0.796344,-0.41846,-0.814151,-0.00726818,-0.312827,1.03418,1.28618,2.16918,0.776159,1918.96,"1918-12-15 00:00:00"
1919,1,-0.687571,0.152319,-0.374719,-0.594137,-0.730487,-0.363466,0.992505,1.20851,2.10632,0.856706,1919.04,"1919-1-15 00:00:00"
1919,2,-0.563861,0.259159,-0.0784539,-0.169057,0.104515,-0.451339,0.826396,1.03749,1.73556,0.495085,1919.12,"1919-2-15 00:00:00"
1919,3,-0.746797,0.162852,0.291599,0.132455,-0.205221,-0.442267,0.877634,1.03349,1.65211,0.520104,1919.21,"1919-3-15 00:00:00"
1919,4,-0.158012,1.03231,0.871706,0.976036,1.23381,-0.542286,0.78531,1.04855,1.68173,0.548358,1919.29,"1919-4-15 00:00:00"
1919,5,-0.921609,-0.25759,-0.192474,-0.293012,0.364703,-0.81674,0.424828,0.769704,1.47124,0.00551543,1919.38,"1919-5-15 00:00:00"
1919,6,-0.62019,0.111533,0.404202,0.479862,1.13143,-1.26762,-0.609994,-0.183119,0.452392,-1.30339,1919.46,"1919-6-15 00:00:00"
1919,7,-0.527906,0.330593,0.531793,0.683586,0.933554,-1.25265,-0.502736,-0.126648,0.372656,-1.54147,1919.54,"1919-7-15 00:00:00"
1919,8,-0.534398,0.471147,0.664372,0.547327,0.971243,-1.58078,-1.18865,-1.00982,-0.646818,-2.71512,1919.62,"1919-8-15 00:00:00"
1919,9,-0.449937,0.542865,0.90006,0.76706,0.671518,-1.19302,-0.372776,-0.183503,0.273074,-2.09406,1919.71,"1919-9-15 00:00:00"
1919,10,-0.352207,0.573857,0.704584,0.8262,0.698221,-1.06529,-0.155673,0.096357,0.542083,-1.44816,1919.79,"1919-10-15 00:00:00"
1919,11,-1.08723,-0.541765,-0.991981,-1.27462,-1.05891,-1.21306,-0.423904,-0.172005,0.273719,-1.26612,1919.88,"1919-11-15 00:00:00"
1919,12,-0.946017,-0.250639,-0.0156757,-0.118555,0.562504,-1.36457,-0.732706,-0.49542,-0.0962318,-1.43315,1919.96,"1919-12-15 00:00:00"
1920,1,0.0666278,1.0336,0.811122,0.441221,1.00704,-1.44803,-0.901977,-0.613252,-0.295198,-1.27662,1920.04,"1920-1-15 00:00:00"
1920,2,-0.687503,0.0450469,-0.286794,-0.50448,-0.0895609,-0.912281,0.0103265,0.163196,0.629587,-0.594538,1920.12,"1920-2-15 00:00:00"
1920,3,-0.12142,1.23272,1.5329,1.15264,1.4212,-0.88931,0.0986552,0.203415,0.601843,-0.569319,1920.21,"1920-3-15 00:00:00"
1920,4,-0.369297,0.638548,0.441941,0.32166,0.722312,-1.01089,-0.0847516,0.107088,0.543106,-0.576752,1920.29,"1920-4-15 00:00:00"
1920,5,-0.46562,0.5237,0.479414,0.52563,1.22477,-1.04677,-0.0606918,0.15037,0.733245,-0.644791,1920.38,"1920-5-15 00:00:00"
1920,6,-0.800974,-0.281564,0.0180001,0.0290455,0.611578,-1.14108,-0.269934,0.145399,0.766537,-0.435971,1920.46,"1920-6-15 00:00:00"
1920,7,-0.705897,-0.147797,0.187908,0.115947,0.301452,-1.18859,-0.349087,-0.0727072,0.49131,-0.920406,1920.54,"1920-7-15 00:00:00"
1920,8,-0.740991,-0.10165,0.313033,-0.00136267,0.0228101,-0.974746,0.0328229,0.277158,0.795036,-0.465606,1920.62,"1920-8-15 00:00:00"
1920,9,-0.814591,-0.374303,0.0757584,-0.136932,-0.882013,-0.673088,0.621057,0.951044,1.38876,-0.00685265,1920.71,"1920-9-15 00:00:00"
1920,10,-0.951799,-0.498764,-0.17246,-0.260716,-0.561187,-0.725406,0.487383,0.834023,1.2235,-0.0804923,1920.79,"1920-10-15 00:00:00"
1920,11,-1.07119,-0.562637,-1.14951,-1.0654,-1.25752,-0.657854,0.533164,0.728464,1.32503,0.264532,1920.88,"1920-11-15 00:00:00"
1920,12,-1.683,-1.29086,-0.769535,-1.1167,-0.228268,-0.768582,0.293279,0.383773,1.05266,0.0965728,1920.96,"1920-12-15 00:00:00"
1921,1,0.511729,1.46771,1.25944,0.920011,1.32326,-0.958227,-0.0247231,0.0780472,0.773583,-0.0041077,1921.04,"1921-1-15 00:00:00"
1921,2,-0.00747006,1.01858,0.939808,0.61611,1.37366,-1.01865,-0.159248,-0.230845,0.457518,-0.649027,1921.12,"1921-2-15 00:00:00"
1921,3,-0.277764,0.920747,0.970359,0.756784,0.124955,-1.16441,-0.346183,-0.469081,0.116762,-0.882822,1921.21,"1921-3-15 00:00:00"
1921,4,-0.369297,0.592942,0.356088,0.219534,0.481619,-1.31213,-0.596256,-0.691384,-0.0205682,-1.09579,1921.29,"1921-4-15 00:00:00"
1921,5,-0.256625,0.870411,0.689497,0.944251,1.19763,-1.24394,-0.432857,-0.743762,0.28425,-1.45909,1921.38,"1921-5-15 00:00:00"
1921,6,-0.178273,1.0123,1.1478,1.43726,1.70888,-1.23599,-0.450898,-0.497472,0.481554,-0.932209,1921.46,"1921-6-15 00:00:00"
1921,7,-0.0829278,1.39564,1.52182,1.75116,1.54143,-0.868319,0.38798,0.766131,1.29191,0.35352,1921.54,"1921-7-15 00:00:00"
1921,8,-1.05088,-0.883049,-0.398204,-0.700022,-1.04644,-0.655779,0.715179,0.939157,1.49579,0.555509,1921.62,"1921-8-15 00:00:00"
1921,9,-0.652522,0.0304859,0.366063,0.353428,-0.566337,-0.608097,0.770742,0.929939,1.45666,0.0208059,1921.71,"1921-9-15 00:00:00"
1921,10,-0.370377,0.541663,0.658234,0.853024,0.352052,-0.147601,1.56909,1.80859,2.22122,1.63047,1921.79,"1921-10-15 00:00:00"
1921,11,-0.54182,0.118968,0.0841207,-0.167612,1.00448,-0.519052,0.77596,0.86753,1.47781,0.556677,1921.88,"1921-11-15 00:00:00"
1921,12,-0.223775,0.835866,0.721147,1.23512,1.78398,-0.733524,0.381761,0.437048,1.03556,0.359019,1921.96,"1921-12-15 00:00:00"
1922,1,-0.860666,-0.185646,-0.874573,-1.09338,-1.037,-0.888255,0.134687,0.201371,0.874925,0.363595,1922.04,"1922-1-15 00:00:00"
1922,2,-1.19444,-0.793481,-1.25879,-1.27474,-1.17094,-0.912281,0.0633768,0.0309591,0.651985,0.0924337,1922.12,"1922-2-15 00:00:00"
1922,3,-0.316851,0.79852,0.732642,0.545584,-0.192368,-0.648594,0.546624,0.5811,1.02133,0.688375,1922.21,"1922-3-15 00:00:00"
1922,4,-0.174265,0.880448,0.682578,0.554969,0.768107,-1.07783,-0.128538,-0.070544,0.45569,0.123203,1922.29,"1922-4-15 00:00:00"
1922,5,-0.408622,0.544117,0.511489,0.56595,0.718117,-1.2768,-0.459039,-0.716351,0.171098,-0.581872,1922.38,"1922-5-15 00:00:00"
1922,6,-0.178273,0.983899,1.1478,1.31797,1.32762,-1.29926,-0.5737,-0.645324,0.244647,-0.386569,1922.46,"1922-6-15 00:00:00"
1922,7,-0.483408,0.320927,0.414318,0.593257,-0.297631,-1.22062,-0.387029,-0.589499,0.302389,-0.67405,1922.54,"1922-7-15 00:00:00"
1922,8,-0.823628,-0.306439,-0.283228,0.0270508,-0.706971,-1.16613,-0.328666,-0.621493,0.207479,-0.913371,1922.62,"1922-8-15 00:00:00"
1922,9,-0.915883,-0.61483,-1.29506,-0.311298,-2.9915,-1.25801,-0.508345,-1.13484,-0.0771095,-2.13402,1922.71,"1922-9-15 00:00:00"
1922,10,-0.860952,-0.3628,-0.311852,-0.0759427,-0.916899,-1.16726,-0.376976,-0.834235,-0.0411258,-1.86109,1922.79,"1922-10-15 00:00:00"
1922,11,-0.140783,0.651587,0.823548,0.525165,1.71337,-0.866057,0.174812,0.0593434,0.682067,-0.535373,1922.88,"1922-11-15 00:00:00"
1922,12,-0.164816,0.862913,0.691028,1.1223,1.31282,-0.978931,-0.0428745,-0.15581,0.468587,-0.377996,1922.96,"1922-12-15 00:00:00"
1923,1,-0.205378,0.59932,0.086479,-0.2113,0.369857,-1.23812,-0.466629,-0.448214,0.114583,-0.370798,1923.04,"1923-1-15 00:00:00"
1923,2,-0.835874,-0.345838,-0.595977,-0.690581,-0.132068,-1.40868,-0.780276,-0.97917,-0.342196,-1.01597,1923.12,"1923-2-15 00:00:00"
1923,3,-0.642568,0.204678,-0.227174,-0.0524157,-1.01384,-1.26758,-0.502752,-0.73964,-0.169243,-0.919475,1923.21,"1923-3-15 00:00:00"
1923,4,-1.2632,-1.04487,-1.17296,-1.40049,-1.43449,-1.01089,0.00632862,-0.0165926,0.546288,0.133339,1923.29,"1923-4-15 00:00:00"
1923,5,-1.01661,-0.631782,-0.444892,-0.600172,-0.552237,-0.981047,0.21434,0.192401,0.836438,0.684263,1923.38,"1923-5-15 00:00:00"
1923,6,-0.47958,0.31761,0.427189,0.508085,-0.0492738,-1.04617,0.0978358,0.399921,0.996496,0.951563,1923.46,"1923-6-15 00:00:00"
1923,7,-1.06188,-1.14026,-1.1509,-0.931222,-1.52462,-1.02845,0.0548229,0.0277469,0.821325,0.402155,1923.54,"1923-7-15 00:00:00"
1923,8,-0.782309,-0.209961,0.0214067,0.229989,0.925051,-1.26182,-0.496695,-0.976477,0.0250498,-0.842634,1923.62,"1923-8-15 00:00:00"
1923,9,-0.530971,0.345315,0.945732,0.756694,1.22936,-1.22551,-0.414782,-1.17727,0.00264305,-1.3464,1923.71,"1923-9-15 00:00:00"
1923,10,-0.0433271,1.14896,1.03203,1.44529,1.11049,-1.06529,-0.170886,-0.615261,0.182539,-0.912819,1923.79,"1923-10-15 00:00:00"
1923,11,0.308377,1.28842,1.6268,1.27542,2.16964,-0.692555,0.471399,0.337447,0.92139,0.0287808,1923.88,"1923-11-15 00:00:00"
1923,12,0.262634,1.37817,1.26552,1.61312,1.59811,-0.453059,0.834698,0.811896,1.37407,0.930079,1923.96,"1923-12-15 00:00:00"
1924,1,-0.52684,0.0559083,-0.257069,-0.517316,-0.0649642,-0.608367,0.638585,0.683737,1.31718,1.00419,1924.04,"1924-1-15 00:00:00"
1924,2,-0.440218,0.351329,0.377103,0.21994,1.28276,-0.699539,0.446995,0.480275,1.04264,0.983082,1924.12,"1924-2-15 00:00:00"
1924,3,-0.160506,1.10651,0.993396,0.805313,0.657556,-0.614207,0.585472,0.561602,1.02771,0.915017,1924.21,"1924-3-15 00:00:00"
